Energy   TIC0   TIC1   TIC2   TIC3
3.54320573807  0.029723810032  -0.526480972767  -0.228781670332  0.0887671038508
2.51914358139  -0.109721377492  0.439752042294  0.20101454854  -0.0074727665633
0.0  -0.13905647397  0.10915595293  -0.0270418561995  -0.102544799447
0.571465849876  -0.219091281295  -0.0857401415706  0.136329308152  -0.147526115179
3.20919942856  -0.142410218716  -0.553679466248  0.449800223112  -0.00443183351308
6.50503635406  1.25958645344  0.582961499691  -0.0908328220248  0.00578748807311
0.705438792706  -0.0476873032749  0.29291048646  0.100732468069  0.0757700204849
1.48115587234  0.07163849473  0.0816131308675  0.195850044489  -0.0217717811465
3.6146645546  0.382116645575  0.365901648998  0.131983831525  -0.160358950496
2.79146432877  0.261706650257  0.323678791523  0.0374208912253  -0.0276645384729
0.46835950017  -0.153169408441  -0.00385255576111  0.283458381891  -0.00956209655851
0.0  -0.197597652674  0.113623656332  0.166137605906  -0.109871074557
1.1571354866  -0.119775891304  0.34360229969  -0.658446967602  1.47652053833
0.327784091234  -0.244163364172  0.213627129793  -0.189522132277  0.0941411927342
1.37810063362  -0.216580182314  0.373710542917  0.147301778197  0.0647194460034
1.37810063362  -0.264529824257  0.313624173403  0.092583194375  0.00603540195152
1.39405310154  0.0974645316601  0.282588601112  0.173110678792  -0.0525496676564
0.46835950017  -0.128508150578  0.0288490988314  0.406279027462  0.0406025499105
4.2024512291  0.41858407855  0.268879443407  -0.0894983783364  -0.293054044247
0.11005307734  -0.260144650936  0.13694396615  0.147777304053  -0.117421403527
1.1571354866  -0.147607132792  0.374862551689  0.31906068325  0.0867839083076
0.160277619958  -0.189878031611  0.218566298485  0.140219345689  -0.0057807485573
1.1571354866  -0.120789118111  0.346607387066  0.178508788347  -0.123892791569
0.705438792706  -0.0208472106606  0.25534465909  0.11496604234  -0.131024643779
1.46053659916  -0.0732395723462  0.339497894049  -0.00284540932626  -0.0814403146505
1.1571354866  -0.128376081586  0.318807572126  0.368392884731  -0.0740769952536
0.0  -0.139156535268  0.0423554107547  0.171151399612  -0.0500562526286
0.747186720371  -0.0433616191149  0.0711597129703  0.219906672835  -0.0328880809247
0.0  -0.159666985273  0.0855266228318  0.38432943821  -0.052112005651
0.0  -0.115069426596  0.114023670554  0.255298763514  -0.108382277191
1.1571354866  -0.198532640934  0.327722609043  0.3008479774  -0.0486119054258
0.160277619958  -0.143933370709  0.220597758889  0.195042595267  -0.12352873385
0.571465849876  -0.21424151957  -0.0825534835458  0.105002433062  -0.302467495203
1.39405310154  0.0883905217052  0.22780020535  0.15061853826  -0.0510417856276
0.571465849876  -0.308806538582  -0.01234414801  0.166264459491  -0.249497696757
0.705438792706  -0.000643479346763  0.255348414183  0.249848544598  -0.19359844923
0.0  -0.143686175346  0.131349369884  0.385366857052  -0.0243100281805
4.65920972824  -0.3405816257  -0.552079796791  0.158482179046  0.0210845973343
