Energy   TIC0   TIC1
4.57674360275  -0.26151779294  0.0582802630961
6.14721536636  -0.210950672626  -0.231194511056
5.41350126266  -0.223200142384  -0.0733467191458
1.05225455761  -0.370685696602  0.0615875981748
2.4145629406  -0.311700761318  0.0549473389983
0.922942340374  -0.339945286512  -0.0357926227152
0.734858751297  -0.344935059547  -0.0168058592826
0.937903285027  -0.356558203697  -0.0614187829196
0.26364466548  -0.385411411524  0.0331117659807
0.342752128839  -0.371134996414  0.0505011230707
0.332400619984  -0.34876948595  -0.00101052573882
0.827722549438  -0.342022836208  0.0585842467844
0.0209026541561  -0.362228959799  -0.0120009789243
0.311808884144  -0.386308968067  -0.00593856256455
0.827722549438  -0.342302709818  0.0442820265889
1.61880242825  -0.403070569038  0.0424177497625
0.992746353149  -0.393431425095  0.0493934713304
1.72492742538  -0.368613511324  -0.0740785300732
1.64000225067  -0.392857253551  -0.0397933274508
6.13455677032  -0.103904299438  -0.152187377214
0.000327100249706  -0.373672991991  0.0313121303916
0.332400619984  -0.348023116589  -0.00433292798698
10.1048488617  -0.176661714911  0.615249037743
1.50736689568  -0.390467256308  0.0798459351063
0.0  -0.36727681756  0.0175207797438
1.00708019733  -0.33613845706  0.0591565817595
1.08518493176  -0.346077680588  -0.0568150542676
1.76463162899  -0.347327500582  -0.0660847947001
1.62931144238  -0.31777203083  0.0165602304041
0.167459264398  -0.382435679436  -0.00558011466637
3.63250255585  -0.311579436064  0.0893498361111
0.47172755003  -0.352812439203  -0.0300890039653
0.429496526718  -0.375015795231  -0.0307721830904
1.05225455761  -0.371640056372  0.0645674616098
0.591913223267  -0.386944532394  0.0400020889938
0.167459264398  -0.382471650839  0.0101971374825
4.88089609146  -0.251444429159  -0.231191545725
0.429496526718  -0.378916323185  -0.0186592694372
2.42791175842  -0.304953217506  0.0325708687305
0.342752128839  -0.370338052511  0.0467223972082
0.591913223267  -0.384847581387  0.0406258590519
0.543218076229  -0.379482299089  -0.0230864975601
0.543218076229  -0.381926298141  -0.0146013684571
0.922942340374  -0.340058743954  -0.0373240374029
0.332400619984  -0.347628891468  0.00284432782792
1.62931144238  -0.317819029093  0.0289479438215
2.85705637932  -0.330189436674  0.0886681452394
0.000327100249706  -0.3700093925  0.0232584774494
1.00708019733  -0.337180793285  0.0354474186897
0.26364466548  -0.387735038996  0.0148754995316
0.0  -0.367911845446  0.0243430491537
4.76570940018  -0.312316179276  -0.208382114768
3.64703321457  -0.297881096601  -0.106061063707
4.64526319504  -0.259380370378  -0.119195498526
0.992746353149  -0.396098047495  0.0414673574269
0.167459264398  -0.382764905691  -0.011676329188
1.84651279449  -0.410488337278  0.00419565895572
0.376052111387  -0.377550542355  0.0437666289508
0.0340406484902  -0.359990745783  0.0242657586932
0.216830402613  -0.351272165775  0.0301086101681
0.510834693909  -0.390339791775  -0.01087555103
1.0586758852  -0.377917289734  -0.0557656027377
1.35226750374  -0.32559671998  -0.00350638036616
0.126408517361  -0.379798471928  0.0126613397151
1.84928023815  -0.313219487667  0.00335318897851
5.51988124847  -0.218638777733  -0.118779577315
0.355931580067  -0.372120171785  -0.0158810000867
2.00004482269  -0.337736815214  -0.0793312340975
0.000327100249706  -0.373957872391  0.0265041831881
0.47172755003  -0.352049350739  -0.0283307377249
0.0448135621846  -0.376003473997  0.0256720166653
0.827722549438  -0.344898253679  0.0503998249769
1.31615388393  -0.328429818153  -0.0182289928198
0.909419178963  -0.364910721779  -0.0621030889452
0.0448135621846  -0.375658988953  0.0278577692807
5.1632065773  -0.220113858581  0.00135284545831
1.6561486721  -0.325207471848  0.0398885942996
0.0209026541561  -0.362639963627  0.00446513947099
1.28695869446  -0.401540309191  0.0390673801303
1.05714511871  -0.398615866899  -0.0091962441802
0.922942340374  -0.337667047977  -0.0368118323386
2.89674210548  -0.396809369326  0.0986792519689
0.199912413955  -0.351471364498  -0.00465779751539
0.992746353149  -0.396741688251  0.056024890393
0.325715959072  -0.365424305201  -0.0244596004486
1.46614634991  -0.344863981009  0.0796088203788
0.695657670498  -0.339712142944  0.0247663799673
1.05714511871  -0.402297437191  0.00383072369732
2.11687159538  -0.365836709738  0.0864443555474
0.199912413955  -0.353969782591  -0.0143038341776
9.25755119324  0.0263749752194  0.593556404114
10.5103139877  1.85750186443  0.569508433342
10.1048488617  1.95166957378  0.489364385605
10.1048488617  0.980648458004  0.64657753706
9.8171672821  1.86924815178  1.30818533897
10.5103139877  1.45189917088  0.7105858922
9.8171672821  1.53114032745  1.25678217411
10.5103139877  1.78817808628  2.29782319069
11.203461647  2.01932668686  0.699229598045
10.5103139877  2.20915532112  2.01687836647
8.49541091919  2.96585512161  2.09673118591
8.43087291718  3.18744206429  1.72775828838
9.41170215607  3.27638339996  4.32603502274
9.41170215607  3.23832798004  3.79342985153
9.25755119324  2.85577702522  2.81751728058
9.8171672821  2.53157234192  1.49312150478
7.73772525787  2.98026585579  0.410013616085
8.37024784088  3.23298740387  -0.728853642941
8.31308937073  2.98400187492  1.59584593773
10.1048488617  3.01151275635  -2.49788045883
10.1048488617  1.98226594925  0.96326059103
9.59402370453  2.39031457901  0.173467114568
10.1048488617  2.22475218773  0.821427762508
8.25902175903  2.88298487663  0.922435998917
7.70695352554  3.10481309891  0.726051807404
7.67710065842  2.9157845974  0.458838939667
9.1240196228  2.64007019997  -0.752107083797
8.56440353394  2.54695296288  0.415803492069
8.56440353394  2.93193340302  2.11148476601
9.8171672821  2.57424139977  -1.73505413532
7.98458528519  3.04312968254  0.62260723114
9.41170215607  3.13814234734  -1.24321758747
9.8171672821  3.28469586372  2.98986101151
9.8171672821  2.99162101746  -2.39332389832
9.1240196228  3.30178141594  1.51581442356
7.83616542816  3.01151871681  -0.158009856939
8.90087604523  3.23720979691  -0.377469658852
8.80556583405  2.72555708885  0.199604302645
10.1048488617  1.20245528221  1.1914345026
9.8171672821  1.62243187428  1.52656304836
11.203461647  0.677266120911  0.714400053024
0.899018704891  -0.335097461939  0.0151073196903
0.483525365591  -0.343369394541  -0.0111707439646
1.05225455761  -0.3728761971  0.0647208243608
1.85144770145  -0.343678504229  -0.0814882814884
0.325715959072  -0.367341130972  -0.0190495979041
0.591913223267  -0.384094059467  0.0545858591795
2.44112825394  -0.321161806583  0.0742336064577
0.126408517361  -0.382348746061  0.0105761457235
0.541132390499  -0.351634800434  0.0564424842596
3.72190546989  -0.339774429798  0.115756236017
1.07391440868  -0.36172619462  0.0720782876015
4.2095284462  -0.265960901976  -0.01797603257
1.05225455761  -0.373567700386  0.07036934793
1.32089090347  -0.385960608721  0.0677290856838
1.1081969738  -0.329692691565  -0.00201688776724
2.42914819717  -0.304959118366  -0.012271550484
10.5103139877  0.391464084387  -0.525002658367
0.521038770676  -0.34171679616  0.0317527614534
1.69509243965  -0.352945864201  -0.0697001218796
0.443942606449  -0.388788402081  0.0218855943531
0.922942340374  -0.335971027613  -0.0367022231221
1.05225455761  -0.36990571022  0.0667195096612
0.521038770676  -0.345313608646  0.0331980399787
4.80486631393  -0.250783383846  -0.0537621714175
4.42013597488  -0.414007306099  0.0896771326661
0.901868879795  -0.360052108765  -0.0639065206051
0.355931580067  -0.373042523861  -0.023646036163
0.879390060902  -0.334911972284  -0.00815881695598
0.00641154916957  -0.365034818649  -0.000530474178959
1.20053565502  -0.383233904839  -0.0532900765538
0.0340406484902  -0.363831400871  0.0298749282956
2.21389222145  -0.325829029083  0.0782064422965
0.396747887135  -0.355604410172  -0.0177333746105
1.28695869446  -0.399135291576  0.0510596558452
0.0  -0.368367940187  0.0219888910651
0.966111958027  -0.370387941599  -0.0520328357816
1.18602013588  -0.38092944026  0.0774068012834
0.167459264398  -0.381220817566  0.00627239141613
1.32089090347  -0.38414812088  0.0684542357922
0.396747887135  -0.357163518667  -0.034906283021
0.311808884144  -0.386877447367  -0.00390657177195
0.541132390499  -0.352768003941  0.0514480397105
1.50736689568  -0.391893595457  0.0738965943456
1.94585561752  -0.325763583183  -0.0634305924177
0.0986242890358  -0.355883926153  0.0187637191266
0.106384575367  -0.358578383923  0.00602326402441
2.01250743866  -0.399560064077  0.071227915585
3.01282954216  -0.295402824879  0.0207166224718
3.63404941559  -0.281357914209  0.00908114388585
0.0209026541561  -0.364393264055  -0.00364912021905
0.341313332319  -0.368049323559  0.0508976913989
1.4304240942  -0.402962267399  0.00158704118803
1.51050949097  -0.399393856525  -0.0252313409001
1.08518493176  -0.349971324205  -0.0637963339686
1.1081969738  -0.328006893396  -0.0132426172495
0.341313332319  -0.368701010942  0.0446766205132
2.69067764282  -0.333977460861  0.0924236625433
5.59033298492  -0.206355184317  0.0310876406729
0.0  -0.367009103298  0.0258169472218
0.396747887135  -0.359244316816  -0.0277327615768
0.325715959072  -0.366827815771  -0.0357319302857
0.126408517361  -0.383284628391  0.0325248651206
3.34404802322  -0.426281273365  0.0137003296986
1.63803720474  -0.337783098221  0.0761667862535
1.11769378185  -0.3782581985  0.0644129738212
0.376052111387  -0.37652143836  0.0365971922874
2.64531803131  -0.390832006931  0.0896779820323
1.61880242825  -0.404795646667  0.0437783524394
2.21764039993  -0.352117687464  0.0880695953965
0.0986242890358  -0.358711451292  0.0166322011501
2.03103041649  -0.41207703948  0.0527849122882
0.465869605541  -0.3816652596  0.0428062267601
1.12074017525  -0.358863413334  0.0730501189828
0.955037355423  -0.401305407286  0.0330155640841
0.311808884144  -0.387286126614  0.00734238838777
0.311808884144  -0.38430082798  -0.000660491816234
0.443942606449  -0.392253637314  0.0307928193361
2.10774636269  -0.360786467791  0.104467175901
2.31843543053  -0.381917148829  0.0937227532268
1.11769378185  -0.377306699753  0.0675951987505
3.57884216309  -0.324345529079  -0.117564752698
0.915834307671  -0.391016185284  -0.0209354795516
0.332400619984  -0.349296331406  0.00362549745478
0.591322302818  -0.346303224564  -0.0228316690773
0.673928260803  -0.337023973465  -0.00810657069087
0.355931580067  -0.372437238693  -0.0314973331988
6.32826375961  -0.118529245257  0.0436212830245
0.216830402613  -0.352123349905  0.0167119801044
1.36483228207  -0.339740365744  -0.0589903146029
0.673928260803  -0.335881471634  0.00446304539219
2.44112825394  -0.319046795368  0.0641058832407
0.342752128839  -0.373508274555  0.0574407167733
0.00641154916957  -0.366176694632  -0.00917301699519
0.376687437296  -0.364457249641  0.053537402302
1.0586758852  -0.377396792173  -0.0570938400924
2.52211046219  -0.351062744856  -0.104017004371
0.879390060902  -0.332579553127  -1.04182618088e-05
0.126408517361  -0.383085876703  0.0139916632324
0.827722549438  -0.342496812344  0.0406339764595
2.04947948456  -0.312112957239  -0.0338380970061
2.37672662735  -0.316605776548  -0.0617613680661
0.591913223267  -0.387959599495  0.0398363061249
0.00641154916957  -0.365307301283  0.00315143959597
0.955037355423  -0.402441948652  0.026576416567
0.0700992122293  -0.37746360898  -0.00507066305727
1.1081969738  -0.3284740448  -0.00870528165251
0.000327100249706  -0.369693398476  0.0105444155633
0.443942606449  -0.390915215015  0.0299516804516
0.0986242890358  -0.357656091452  0.0266562569886
1.18602013588  -0.379874706268  0.0605485439301
0.543218076229  -0.381199508905  -0.0249696709216
0.0700992122293  -0.376374274492  -0.00470800511539
0.769286572933  -0.391095966101  0.0457717217505
0.376687437296  -0.361732542515  0.0424920208752
0.376687437296  -0.360187798738  0.0371045321226
0.429496526718  -0.377058029175  -0.0247378405184
0.0133338971063  -0.370075166225  0.0081746885553
0.342752128839  -0.373809427023  0.0597134195268
4.42695426941  -0.277997076511  -0.174862921238
2.89995646477  -0.311758369207  0.07448669523
1.00708019733  -0.338671296835  0.0505912490189
0.591913223267  -0.388248890638  0.039732772857
0.376052111387  -0.37641069293  0.0394084379077
0.355931580067  -0.373044073582  -0.0258501078933
2.26650571823  -0.310715854168  -0.0269540175796
1.51050949097  -0.399805217981  -0.0375561714172
6.05016946793  -0.125702932477  -0.0885706916451
0.106384575367  -0.358184039593  -0.0116936247796
0.0700992122293  -0.37846159935  0.00259364489466
0.311808884144  -0.387549757957  0.00854754634202
5.1632065773  -0.404730319977  0.116722874343
1.4304240942  -0.403312832117  0.00199271994643
1.05225455761  -0.370712250471  0.0640926733613
3.84272122383  -0.285473883152  -0.0661464631557
0.0986242890358  -0.355127006769  0.0134798288345
0.673928260803  -0.339393496513  -0.00112684944179
0.106384575367  -0.355428546667  0.00586213264614
0.0448135621846  -0.378258883953  0.026041045785
0.355931580067  -0.371849864721  -0.0321412496269
4.13870239258  -0.277738898993  -0.0669244453311
0.673928260803  -0.337639570236  -0.0107924174517
0.000327100249706  -0.373873502016  0.0325265005231
1.13132858276  -0.330840200186  0.0206007994711
0.343520343304  -0.34735006094  0.0127372257411
0.216830402613  -0.354758232832  0.0154733275995
0.332400619984  -0.348448574543  0.000116909752251
0.901868879795  -0.360363960266  -0.0439369007945
0.0340406484902  -0.36069560051  0.0124771771953
0.216830402613  -0.350986301899  0.0323237664998
1.12074017525  -0.358585298061  0.0740287750959
1.69509243965  -0.353786975145  -0.0801416411996
0.167459264398  -0.380318403244  0.00868623983115
1.21036148071  -0.344372630119  -0.0640253201127
1.21100175381  -0.331419616938  0.0364777222276
0.697654187679  -0.388382852077  -0.0159336663783
0.343520343304  -0.346587896347  0.0318447723985
0.465869605541  -0.382647752762  0.040803834796
0.355931580067  -0.373776227236  -0.0172399133444
1.4304240942  -0.404915928841  -0.0143987219781
7.64811325073  0.122501567006  -0.183164894581
1.80142664909  -0.371926099062  -0.0753429830074
5.65438508987  -0.21130271256  -0.149684131145
0.342752128839  -0.370649844408  0.0479525439441
0.0448135621846  -0.378216773272  0.0256585907191
0.750696837902  -0.397527247667  -0.0116720721126
3.01282954216  -0.297310501337  0.034964941442
0.199912413955  -0.351941049099  0.00755943963304
6.44128704071  -0.405608654022  -0.135590150952
0.0700992122293  -0.37878587842  0.00409611361101
0.00641154916957  -0.368968695402  0.0010513572488
2.79429864883  -0.316114455462  -0.0703679397702
1.50736689568  -0.388753116131  0.067006520927
3.83008694649  -0.278535634279  -0.0601095147431
0.344250679016  -0.362656861544  -0.0349498540163
0.750696837902  -0.39585056901  -0.000322526699165
2.10774636269  -0.363971978426  0.0942033007741
0.47172755003  -0.354548573494  -0.033517871052
4.72341680527  -0.292709231377  -0.21432775259
0.199912413955  -0.35439607501  0.00918628834188
2.37672662735  -0.314117670059  -0.0604010820389
2.65865278244  -0.365328729153  -0.0929126292467
0.344250679016  -0.362390935421  -0.0298787020147
1.11769378185  -0.37592869997  0.0668955817819
0.332400619984  -0.348736733198  0.00927412882447
2.70830917358  -0.406506031752  -0.0527583695948
0.827722549438  -0.341217845678  0.0403145477176
2.10774636269  -0.360306859016  0.098820514977
1.62931144238  -0.318133324385  0.0246384721249
0.344250679016  -0.364222049713  -0.0159339383245
0.697654187679  -0.38432815671  -0.0188135746866
2.11687159538  -0.366756349802  0.103223979473
1.18602013588  -0.383554846048  0.0695038214326
0.0133338971063  -0.36989992857  0.00192476343364
0.106384575367  -0.357217371464  0.00785126537085
0.966111958027  -0.371519297361  -0.0568078868091
1.28695869446  -0.398466825485  0.0380431488156
0.311808884144  -0.384374946356  -0.0100740380585
1.73600101471  -0.394184678793  0.0684770718217
2.21389222145  -0.322691768408  0.0845499262214
2.21389222145  -0.325134366751  0.0657065659761
2.7956366539  -0.332721680403  -0.091882660985
1.84928023815  -0.314859956503  0.00343257118948
2.88765001297  -0.328956604004  -0.103913977742
0.0448135621846  -0.376725912094  0.0107984542847
0.343520343304  -0.348541527987  0.0112347658724
1.1063824892  -0.331100314856  -0.0324991196394
0.106384575367  -0.356374233961  -0.00775417126715
0.429496526718  -0.375832349062  -0.037109054625
5.11896181107  -0.268525451422  -0.286772221327
0.591913223267  -0.387619227171  0.039539758116
0.992746353149  -0.396520733833  0.0371282100677
1.72492742538  -0.366511613131  -0.0703380703926
1.62931144238  -0.317039757967  0.0318473465741
0.0986242890358  -0.359236180782  0.0201626140624
0.325715959072  -0.368641227484  -0.0190471187234
0.879390060902  -0.333050996065  -0.00461177947
0.673928260803  -0.336714923382  0.00115052121691
0.0448135621846  -0.374917984009  0.0105882929638
0.465869605541  -0.382359087467  0.0359692908823
1.72492742538  -0.368072509766  -0.082044929266
2.59990692139  -0.309955656528  -0.0539844036102
0.167459264398  -0.380173832178  -0.00868018716574
0.0448135621846  -0.374430447817  0.019341789186
1.08518493176  -0.349128127098  -0.0632468238473
2.9596529007  -0.300474405289  0.0482076220214
2.2782728672  -0.398308843374  -0.0487879812717
0.0  -0.366747021675  0.0308697745204
0.332400619984  -0.348711073399  0.00887529272586
1.72492742538  -0.369149327278  -0.0811792984605
0.0448135621846  -0.374758273363  0.0212223324925
1.32089090347  -0.38433650136  0.0670410618186
0.106384575367  -0.356025189161  -0.0116412416101
0.00641154916957  -0.367174863815  -0.000914385309443
1.78043174744  -0.317453205585  -0.0149066168815
0.769286572933  -0.390022575855  0.0463550537825
0.0448135621846  -0.378195464611  0.0168753582984
2.31843543053  -0.379859924316  0.0918415263295
1.35226750374  -0.322506576777  0.00912153627723
3.34404802322  -0.424276024103  0.0263586007059
0.992746353149  -0.394247353077  0.0554074160755
0.355931580067  -0.373654335737  -0.0173239540309
0.922942340374  -0.339139819145  -0.0287597551942
0.0  -0.366580843925  0.0299796834588
0.00641154916957  -0.368036448956  0.00214487453923
0.827722549438  -0.344657838345  0.0550143197179
1.66597771645  -0.363257288933  -0.066844843328
2.17788529396  -0.311489343643  0.011605521664
2.33617472649  -0.387273669243  -0.0806421339512
0.483525365591  -0.341265052557  -0.0018145168433
1.66597771645  -0.360697031021  -0.0703041851521
1.00708019733  -0.340302348137  0.0368262678385
0.988562822342  -0.354633271694  -0.054038003087
3.51775813103  -0.283530294895  0.022538240999
0.47172755003  -0.353084504604  -0.0343728102744
0.543218076229  -0.383165150881  -0.0340023636818
0.922942340374  -0.335916221142  -0.0373191200197
4.68874835968  -0.256238251925  -0.0902805104852
1.55261039734  -0.323911219835  -0.0312404502183
1.36483228207  -0.337919354439  -0.0427313521504
0.879390060902  -0.333489239216  -0.00319433188997
2.48349046707  -0.4154522717  0.0356218330562
3.26894783974  -0.292343258858  -0.0202508345246
0.0700992122293  -0.377725332975  -0.0113706542179
0.344250679016  -0.361083716154  -0.016763124615
1.1081969738  -0.329950541258  0.00807599537075
0.344250679016  -0.362052053213  -0.0314706601202
1.72240686417  -0.409230649471  0.0128194177523
0.922942340374  -0.336960434914  -0.0265005473047
0.126408517361  -0.380521267653  0.0348244123161
0.922942340374  -0.339231282473  -0.0244069676846
5.97235250473  -0.400642305613  -0.128614962101
0.483525365591  -0.345387101173  -0.000460607145214
0.325715959072  -0.367952615023  -0.0369388200343
1.84928023815  -0.312325537205  0.00298053980805
1.59939098358  -0.319172084332  -0.010953639634
0.677517235279  -0.394389033318  0.0127846449614
1.19525337219  -0.397333830595  -0.0236476194113
1.21100175381  -0.33127078414  0.0426909886301
0.106384575367  -0.359095156193  0.000423615565524
0.444771409035  -0.35950216651  0.0370474308729
4.82164525986  -0.334352880716  -0.166538879275
0.0986242890358  -0.358611732721  0.0143678439781
2.7956366539  -0.333907276392  -0.107900492847
0.591322302818  -0.349919110537  -0.0157561022788
4.62005186081  -0.266998440027  -0.207029759884
6.16650867462  -0.0437837466598  -0.164039045572
7.90762424469  0.102711081505  0.208453655243
6.96935462952  -0.0579363405704  -0.335819840431
0.483525365591  -0.340870559216  -0.00822289381176
0.167459264398  -0.380933642387  -0.0069486903958
0.543218076229  -0.380605876446  -0.0214442126453
0.676685810089  -0.348109811544  0.0454320311546
1.90923929214  -0.312407016754  0.0142959263176
2.44112825394  -0.319768220186  0.0829766318202
0.750696837902  -0.395831435919  0.00330986012705
0.827722549438  -0.343945205212  0.0463006906211
0.126408517361  -0.382233023643  0.017351841554
3.78048992157  -0.405798405409  -0.0647092908621
0.922942340374  -0.339129388332  -0.025508929044
0.332400619984  -0.346675127745  -0.0087222000584
0.521038770676  -0.341273218393  0.031199939549
2.82944583893  -0.306301981211  -0.0529986545444
0.0  -0.367285996675  0.0255176778883
0.0  -0.367489635944  0.0213275104761
1.28695869446  -0.399073690176  0.0398144610226
0.521038770676  -0.345035195351  0.0233636423945
2.54407429695  -0.30693769455  -0.0361127480865
1.94585561752  -0.326102465391  -0.0524622090161
1.50736689568  -0.391969949007  0.0624900050461
0.443942606449  -0.390642613173  0.0296611841768
0.341313332319  -0.36843919754  0.0463957004249
1.21036148071  -0.341389894485  -0.0549956895411
6.66016626358  0.0248763300478  -0.129493787885
7.12592363358  0.0407293960452  -0.336834341288
0.376052111387  -0.378328591585  0.045260515064
1.51050949097  -0.399576991796  -0.031135622412
0.0209026541561  -0.359801799059  -0.00590937491506
0.909419178963  -0.368015438318  -0.0467675663531
1.05225455761  -0.371084213257  0.0624586120248
0.734858751297  -0.344059884548  -0.0221908260137
0.106384575367  -0.358537495136  0.00298318709247
0.355931580067  -0.369972229004  -0.0233839079738
0.879390060902  -0.333459705114  -0.00403097691014
0.355931580067  -0.370451271534  -0.0163894500583
0.769286572933  -0.393144398928  0.0560850054026
0.901868879795  -0.363266557455  -0.04103115201
0.909419178963  -0.36796694994  -0.0419091843069
3.75396323204  -0.311053097248  -0.122898451984
2.15552210808  -0.315355032682  0.0588817000389
0.00641154916957  -0.365875959396  -0.0091570680961
2.42914819717  -0.303147226572  -0.0110297631472
0.901868879795  -0.363638460636  -0.0450614318252
0.00641154916957  -0.369100987911  0.00916771125048
1.21100175381  -0.335282444954  0.0441633760929
0.0  -0.36856046319  0.011506495066
2.12106776237  -0.318727105856  -0.0557131171227
0.000327100249706  -0.371381700039  0.0123084168881
4.19224739075  -0.389248967171  0.116172850132
0.769286572933  -0.391176074743  0.0590294338763
0.0448135621846  -0.376936376095  0.0190138667822
1.46614634991  -0.344756990671  0.0759306848049
2.36172366142  -0.405697435141  0.0749946013093
4.83871030807  -0.272623807192  -0.248841151595
1.31615388393  -0.326968222857  -0.0181382484734
0.0700992122293  -0.375520706177  0.00392551068217
