Energy   TIC0   TIC1   TIC2   TIC3
1.72871792316  -0.321600347757  0.0734923258424  -0.760427772999  1.31072688103
0.11005307734  -0.267119377851  0.0917066410184  -0.862682580948  1.29615545273
2.10239052773  -0.237750187516  -0.262631267309  -0.64953827858  1.31353437901
8.29679584503  -0.787364423275  1.28129994869  -1.00322961807  1.05131089687
1.89820098877  -0.00195162498858  -0.210679680109  -0.625358760357  1.29980814457
0.46835950017  -0.191341653466  0.0182248540223  -0.800130486488  1.39204728603
0.160277619958  -0.192637249827  0.276290178299  -0.696305215359  1.38209795952
2.10239052773  -0.267726153135  -0.34201130271  -0.626677691936  1.0537443161
0.0  -0.173487514257  0.0416572466493  -0.710894167423  1.39906620979
0.0  -0.0921780318022  0.0625616908073  -0.660305440426  1.44449043274
1.96529400349  -0.173078656197  -0.244993492961  -0.811801493168  1.27718055248
2.51914358139  -0.105181500316  0.467575520277  -0.75723528862  1.18580853939
1.11672604084  -0.0963958352804  -0.157271251082  -0.687475860119  1.27261209488
0.705438792706  -0.0640579685569  0.193793833256  -1.10015320778  1.24189162254
4.65920972824  -0.368268549442  -0.596258580685  -0.465755343437  1.11462843418
4.77043533325  0.196698784828  -0.676234543324  -0.29142960906  0.262018680573
0.46835950017  -0.12614955008  -0.0562788695097  0.193876907229  -0.0773318856955
0.160277619958  -0.171780228615  0.281652510166  -0.297165364027  0.11700219661
1.1571354866  -0.193500429392  0.31868571043  0.0616410672665  -0.00826387573034
4.96459150314  0.236050471663  -1.01586890221  0.28941437602  -0.0153651759028
4.07728815079  0.364308744669  -0.0876061618328  -0.135010197759  0.12276443094
6.50503635406  -0.285983592272  -1.03726398945  0.360658168793  -0.262335956097
6.9105014801  0.0731205269694  -1.53049623966  0.362575918436  -0.156061351299
5.73184633255  0.354806572199  -0.826046407223  -0.0983147472143  0.142666399479
1.96529400349  -0.175355985761  -0.339569926262  -0.0986490026116  -0.0843714624643
0.327784091234  -0.253431618214  0.202984005213  0.159846946597  -0.0686328262091
1.9688590765  0.0798098817468  0.399746775627  -0.0445378869772  -0.231407523155
0.747186720371  -0.0688908547163  0.087714612484  0.0548990406096  -0.0322678387165
0.11005307734  -0.26602435112  0.0604714713991  0.213955834508  -0.123528249562
0.705438792706  0.0224970486015  0.234239622951  0.366348743439  -0.0566363632679
0.327784091234  -0.217565611005  0.215863570571  0.143781736493  -0.0571770109236
1.83532774448  -0.332692444324  0.210104241967  0.32831761241  -0.096517123282
2.96891975403  -0.343193918467  -0.124393820763  0.319694399834  -0.0983590036631
0.160277619958  -0.168642118573  0.227610915899  0.354059249163  -0.0736050903797
0.327784091234  -0.296893417835  0.205303698778  0.0942633450031  -0.213895246387
0.327784091234  -0.209470689297  0.27096927166  0.34830135107  -0.0827732235193
1.46053659916  -0.0224323123693  0.324467867613  0.202908530831  -0.0973260104656
0.747186720371  -0.047998726368  0.095357298851  0.329686999321  -0.146702840924
1.9688590765  0.103710949421  0.340318053961  0.143670201302  -0.207963451743
0.0  -0.189010053873  0.0677115619183  0.256294637918  -0.0682137385011
4.96459150314  0.49799734354  -0.058483093977  0.187446206808  -0.085393294692
0.0  -0.138395443559  0.0948923379183  0.319662392139  -0.138032585382
2.86307382584  -0.0124251544476  0.438340961933  0.0797450765967  -0.178212568164
0.0  -0.179516971111  0.0480819307268  -0.0495844073594  -0.193429604173
0.160277619958  -0.182154178619  0.182035177946  0.178692191839  -0.137861937284
1.30930566788  -0.256949305534  -0.107797168195  0.136146768928  -0.218323707581
1.37810063362  -0.290926516056  0.373805940151  0.0826266184449  -0.00447673071176
1.39405310154  0.122593954206  0.207373797894  0.251543402672  -0.161429524422
0.46835950017  -0.0956148430705  0.0232084877789  -0.0367907807231  -0.332683622837
0.327784091234  -0.236104726791  0.227146685123  0.200254455209  -0.168828383088
1.83532774448  -0.332655727863  0.183493733406  0.130963593721  -0.158283859491
1.39405310154  0.115361921489  0.178168341517  0.282798171043  -0.128351971507
1.37810063362  -0.274296045303  0.307904928923  -0.0145401107147  -0.304879158735
0.571465849876  -0.297593861818  -0.0541398711503  0.207872316241  -0.1517290622
0.11005307734  -0.20343901217  0.151457488537  0.0685821101069  0.0480171255767
0.705438792706  -0.0324080698192  0.209169134498  0.179704084992  -0.188211098313
1.39405310154  0.0583200417459  0.293264120817  0.399881005287  -0.0395951010287
2.61321616173  0.121103771031  -0.111326299608  0.0558523833752  -0.0948786437511
0.747186720371  0.00554219353944  0.136720865965  0.233156681061  -0.12267870456
0.46835950017  -0.137581139803  0.021255524829  0.234579220414  -0.127382323146
0.0  -0.193901926279  0.0998967662454  0.369073003531  -0.0922858566046
0.705438792706  -0.0460042878985  0.266128242016  0.185691475868  -0.140546217561
0.571465849876  -0.204485058784  0.0314528793097  0.273569703102  -0.0972852706909
0.571465849876  -0.208495125175  0.0261419881135  0.22040578723  -0.231003597379
1.46053659916  -0.00475764647126  0.349931508303  -0.165423616767  -0.0381600223482
1.2269217968  -0.0700795874  -0.0329139120877  0.303348958492  -0.108465410769
0.327784091234  -0.272998780012  0.188897058368  0.151713594794  -0.202705413103
2.10239052773  -0.202393859625  -0.269180327654  0.325937658548  -0.20222479105
0.705438792706  -0.0772596895695  0.226711601019  0.158326476812  -0.117897801101
0.705438792706  -0.0592770799994  0.272254735231  0.153704032302  0.0487974733114
0.46835950017  -0.192095831037  -0.0175609476864  0.108976706862  0.0733900740743
1.9688590765  0.042589277029  0.307921111584  0.206974446774  -0.0702994689345
0.571465849876  -0.286588609219  -0.00341457407922  0.277941703796  -0.100617915392
1.39405310154  0.0393444485962  0.241894945502  0.250224232674  -0.158090606332
0.160277619958  -0.159849703312  0.190602272749  0.331561565399  -0.046789240092
1.9688590765  0.0709644258022  0.302803456783  0.19913135469  -0.152282059193
0.327784091234  -0.249447792768  0.223221033812  0.0949601307511  -0.197518974543
3.24693989754  0.316318303347  0.187436625361  0.28072270751  -0.1051530689
0.46835950017  -0.140930816531  -0.0721229687333  0.316714465618  -0.0560639426112
2.86307382584  -0.025351151824  0.445620536804  0.201454982162  -0.168185859919
0.46835950017  -0.198486953974  -0.0527194552124  0.176018565893  -0.104728773236
0.571465849876  -0.261002808809  -0.0458615161479  0.248281359673  -0.169773712754
3.00852894783  0.185433641076  -0.0705735683441  0.283327817917  -0.208896547556
0.327784091234  -0.202100858092  0.207048922777  0.343243718147  -0.0234803203493
1.96529400349  -0.171326771379  -0.285336941481  0.377278506756  0.0244868882
1.11672604084  -0.183035925031  -0.174861386418  0.235460609198  -0.0968155935407
4.30781173706  0.229887887836  -0.368148833513  -0.0832353830338  0.292049586773
5.73184633255  0.394083917141  -0.412247627974  -0.243178740144  0.312387317419
