Energy   TIC0   TIC1   TIC2   TIC3
1.48115587234  0.0848735123873  0.0599007047713  0.0255775023252  -0.0951614826918
0.160277619958  -0.127210617065  0.226110398769  0.366945445538  -0.0286479741335
0.0  -0.163103625178  0.0943316742778  0.407090574503  -0.0700649768114
0.0  -0.126434504986  0.0531203225255  0.306993722916  -0.130805060267
0.46835950017  -0.14427536726  -0.0270235352218  0.067897066474  -0.264259397984
0.571465849876  -0.225901469588  0.00815729796886  0.261617332697  -0.154631689191
2.79146432877  0.252350956202  0.361206620932  0.105953343213  -0.175097197294
3.6146645546  0.352511554956  0.300183385611  0.0789683610201  -0.207854419947
2.10239052773  -0.236233457923  -0.283416032791  0.352041751146  -0.175349131227
0.705438792706  -0.0740039125085  0.278102993965  0.302098840475  -0.0798388570547
2.51914358139  -0.145675271749  0.486010015011  0.252931416035  -0.138124778867
0.705438792706  -0.0812856405973  0.184668630362  0.180388629436  -0.172360956669
1.11672604084  -0.11094314605  -0.123607859015  0.0698581561446  -0.233899846673
0.160277619958  -0.0851102694869  0.23869356513  0.346187263727  -0.0718146562576
4.89559841156  0.540388047695  0.319027751684  0.179132506251  -0.164066269994
0.571465849876  -0.21913869679  -0.0377799458802  0.23883369565  -0.17274697125
0.46835950017  -0.155321642756  0.0241394545883  0.0903042256832  -0.27562892437
0.46835950017  -0.145691245794  -0.0635718032718  -1.05592429638  -0.586854994297
5.3010635376  0.521673262119  0.118583343923  0.188980594277  -0.00351617531851
0.11005307734  -0.261781185865  0.0384302809834  0.303025871515  -0.148692265153
0.46835950017  -0.196735233068  -0.0254063997418  0.257909178734  -0.130079463124
1.11672604084  -0.197995781898  -0.174894422293  0.298037111759  -0.160920873284
1.46053659916  0.0166961755604  0.357360780239  0.365803509951  -0.049635309726
0.11005307734  -0.213447168469  0.0385073907673  0.458552747965  -0.0482884682715
3.14350438118  0.035004477948  0.437021374702  0.0105119561777  0.053454272449
1.46053659916  -0.0267408434302  0.305301219225  0.0235948208719  -0.203438103199
4.83105993271  0.183856293559  -0.877203226089  0.162987694144  -0.00850089266896
0.160277619958  -0.123230397701  0.236473441124  0.236235097051  -0.0366885215044
2.09628677368  0.0409688726068  -0.0185380764306  0.308931320906  -0.0884519442916
